# This is an export of the MAG principal parts dataset in Anki CSV format (English-to-Greek)
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP EnGr
#deck column:5
#html:false
κρύψω,Future of κρύπτω,κρύψω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
ἔκρυψα,Aorist of κρύπτω,ἔκρυψα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
-πλήξω,Future of -πλήττω,-πλήξω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
-έπληξα,Aorist of -πλήττω,-έπληξα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
καλέω,Future of καλέω,καλέω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
ἐκάλεσα,Aorist of καλέω,ἐκάλεσα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
μαθήσομαι,Future of μανθάνω,μαθήσομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
ἔμαθον,Aorist of μανθάνω,ἔμαθον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
μελλήσω,Future of μέλλω,μελλήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
ἐμέλλησα,Aorist of μέλλω,ἐμέλλησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
νομιέω,Future of νομίζω,νομιέω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
ἐνόμισα,Aorist of νομίζω,ἐνόμισα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
πεσέομαι,Future of πίπτω,πεσέομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
ἔπεσον,Aorist of πίπτω,ἔπεσον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 18
ἀγγελέω,Future of ἀγγέλλω,ἀγγελέω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
ἤγγειλα,Aorist of ἀγγέλλω,ἤγγειλα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
γνώσομαι,Future of γιγνώσκω,γνώσομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
ἔγνων,Aorist of γιγνώσκω,ἔγνων,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
ὄψομαι,Future of ὁράω,ὄψομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
εἶδον (stem ἰδ-),Aorist of ὁράω,εἶδον (stem ἰδ-),pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
ἐρέω,Future of ,ἐρέω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
εἶπον (stem εἰπ-),Aorist of ,εἶπον (stem εἰπ-),pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
ἐλπιέω,Future of ἐλπίζω,ἐλπιέω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
ἤλπισα,Aorist of ἐλπίζω,ἤλπισα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 19
φήσω,Future of φημί,φήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 20
ἔφησα,Aorist of φημί,ἔφησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 20
δώσω,Future of δίδωμι,δώσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἔδωκα,Aorist of δίδωμι,ἔδωκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀποδώσω,Future of ἀποδίδωμι,ἀποδώσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀπέδωκα,Aorist of ἀποδίδωμι,ἀπέδωκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
μεταδώσω,Future of μεταδίδωμι,μεταδώσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
μετέδωκα,Aorist of μεταδίδωμι,μετέδωκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
παραδώσω,Future of παραδίδωμι,παραδώσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
παρέδωκα,Aorist of παραδίδωμι,παρέδωκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
προδώσω,Future of προδίδωμι,προδώσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
προέδωκα,Aorist of προδίδωμι,προέδωκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἥσω,Future of ἵημι,ἥσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
-ἧκα,Aorist of ἵημι,-ἧκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀφήσω,Future of ἀφίημι,ἀφήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀφῆκα,Aorist of ἀφίημι,ἀφῆκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἐφήσω,Future of ἐφίημι,ἐφήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἐφῆκα,Aorist of ἐφίημι,ἐφῆκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
προσήσω,Future of προσίημι,προσήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
προσῆκα,Aorist of προσίημι,προσῆκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
στήσω,Future of ἵστημι,στήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἔστησα,Aorist #1 of ἵστημι (diff. meaning),ἔστησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἔστην,Aorist #2 of ἵστημι (diff. meaning),ἔστην,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀποστήσω,Future of ἀφίστημι,ἀποστήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀπέστησα,Aorist #1 of ἀφίστημι (diff. meaning),ἀπέστησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἀπέστην,Aorist #2 of ἀφίστημι (diff. meaning),ἀπέστην,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἐπιστήσω,Future of ἐφίστημι,ἐπιστήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἐπέστησα,Aorist #1 of ἐφίστημι (diff. meaning),ἐπέστησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
ἐπέστην,Aorist #2 of ἐφίστημι (diff. meaning),ἐπέστην,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
καταστήσω,Future of καθίστημι,καταστήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
κατέστησα,Aorist #1 of καθίστημι (diff. meaning),κατέστησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 23
