# Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr) Anki CSV export
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP EnGr
#deck column:5
#html:false
ἐδεήθην,Aorist Passive of δέω,ἐδεήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
δεήσομαι,Future of δέομαι,δεήσομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐδεήθην,Aorist Passive of δέομαι,ἐδεήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
δόξω,Future of δοκέω,δόξω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἔδοξα,Aorist of δοκέω,ἔδοξα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
-εδόχθην,Aorist Passive of δοκέω,-εδόχθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
κρατήσω,Future of κρατέω,κρατήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐκράτησα,Aorist of κρατέω,ἐκράτησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐκρατήθην,Aorist Passive of κρατέω,ἐκρατήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
νοσήσω,Future of νοσέω,νοσήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐνόσησα,Aorist of νοσέω,ἐνόσησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
οἰκήσω,Future of οἰκέω,οἰκήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ᾤκησα,Aorist of οἰκέω,ᾤκησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ᾠκήθην,Aorist Passive of οἰκέω,ᾠκήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ποιήσω,Future of ποιέω,ποιήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐποίησα,Aorist of ποιέω,ἐποίησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐποιήθην,Aorist Passive of ποιέω,ἐποιήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
φιλήσω,Future of φιλέω,φιλήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐφίλησα,Aorist of φιλέω,ἐφίλησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐφιλήθην,Aorist Passive of φιλέω,ἐφιλήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
φοβήσω,Future of φοβέω,φοβήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐφόβησα,Aorist of φοβέω,ἐφόβησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐφοβήθην,Aorist Passive of φοβέω,ἐφοβήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ὠφελήσω,Future of ὠφελέω,ὠφελήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ὠφέλησα,Aorist of ὠφελέω,ὠφέλησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ὠφελήθην,Aorist Passive of ὠφελέω,ὠφελήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
αἰτήσω,Future of αἰτέω,αἰτήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ᾔτησα,Aorist of αἰτέω,ᾔτησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ᾐτήθην,Aorist Passive of αἰτέω,ᾐτήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ἀπάξω,Future of ἀπάγω,ἀπάξω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ἀπήγαγον,Aorist of ἀπάγω,ἀπήγαγον,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ἀπήχθην,Aorist Passive of ἀπάγω,ἀπήχθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ἀφέξω,Future #1 of ἀπέχω (same meaning),ἀφέξω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
ἀποσχήσω,Future #2 of ἀπέχω (same meaning),ἀποσχήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 16
