# Mastronarde AtticGreek Principal Parts 1-3 (GrEn) Anki CSV export
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP GrEn
#deck column:5
#html:false
ἀποκτενέω,ἀποκτενέω,Future of ἀποκτείνω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἀπέκτεινα,ἀπέκτεινα,Aorist of ἀποκτείνω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
βουλεύσω,βουλεύσω,Future of βουλεύω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐβούλευσα,ἐβούλευσα,Aorist of βουλεύω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
γυμνάσω,γυμνάσω,Future of γυμνάζω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐγύνμασα,ἐγύνμασα,Aorist of γυμνάζω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
δικάσω,δικάσω,Future of δικάζω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐδίκασα,ἐδίκασα,Aorist of δικάζω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
κόψω,κόψω,Future of κόπτω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἔκοψα,ἔκοψα,Aorist of κόπτω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
παρασκευάσω,παρασκευάσω,Future of παρασκευάζω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
παρεσκεύασα,παρεσκεύασα,Aorist of παρασκευάζω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
πολιτεύσω,πολιτεύσω,Future of πολιτεύω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐπολίτευσα,ἐπολίτευσα,Aorist of πολιτεύω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
σπείσω,σπείσω,Future of σπένδω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἔσπεισα,ἔσπεισα,Aorist of σπένδω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
αἰσθήσομαι,αἰσθήσομαι,Future of αἰσθάνομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ᾐσθόμην,ᾐσθόμην,Aorist of αἰσθάνομαι,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
βουλήσομαι,βουλήσομαι,Future of βούλομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
γενήσομαι,γενήσομαι,Future of γίγνομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐγενόμην,ἐγενόμην,Aorist of γίγνομαι,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐλεύσομαι,ἐλεύσομαι,Future of ἔρχομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἦλθον (stem ἐλθ-),ἦλθον (stem ἐλθ-),Aorist of ἔρχομαι,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
μαχέομαι,μαχέομαι,Future of μάχομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐμαχεσάμην,ἐμαχεσάμην,Aorist of μάχομαι,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
οἰήσομαι,οἰήσομαι,Future of οἴομαι or οἶμαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
παρακελεύσομαι,παρακελεύσομαι,Future of παρακελεύομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
παρκελευσάμην,παρκελευσάμην,Aorist of παρακελεύομαι,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
πεύσομαι,πεύσομαι,Future of πυνθάνομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἐπυθόμην,ἐπυθόμην,Aorist of πυνθάνομαι,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 11
ἀδικήσω,ἀδικήσω,Future of ἀδικέω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 13
ἠδίκησα,ἠδίκησα,Aorist of ἀδικέω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 13
αἱρήσω,αἱρήσω,Future of αἱρέω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 13
εἷλον (stem ἑλ-),εἷλον (stem ἑλ-),Aorist of αἱρέω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 13
ἀφίξομαι,ἀφίξομαι,Future of ἀφικνέομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 13
